"subject"	"block"	"task"	"trial"	"cue"	"key_pressed"	"is_common"	"outcome"	"is_correct"	"is_correct_nback"
110	2	"GNG"	207	"no-go to avoid losing"	0	1	0	1	NA
110	2	"GNG"	208	"no-go to win"	0	1	1	1	NA
110	2	"GNG"	209	"go to win"	1	1	1	1	NA
110	2	"GNG"	210	"go to avoid losing"	1	1	0	1	NA
110	2	"GNG"	211	"go to win"	1	1	1	1	NA
110	2	"GNG"	212	"no-go to win"	0	1	1	1	NA
110	2	"GNG"	213	"no-go to win"	0	1	1	1	NA
110	2	"GNG"	214	"go to win"	1	1	1	1	NA
110	2	"GNG"	215	"go to avoid losing"	1	1	0	1	NA
110	2	"GNG"	216	"go to avoid losing"	1	0	-1	1	NA
110	2	"GNG"	217	"go to win"	1	0	0	1	NA
110	2	"GNG"	218	"go to avoid losing"	1	1	0	1	NA
110	2	"GNG"	219	"go to win"	1	1	1	1	NA
110	2	"GNG"	220	"go to win"	1	1	1	1	NA
110	2	"GNG"	221	"go to avoid losing"	1	0	-1	1	NA
110	2	"GNG"	222	"go to avoid losing"	1	0	-1	1	NA
110	2	"GNG"	223	"no-go to win"	0	1	1	1	NA
110	2	"GNG"	224	"no-go to win"	0	1	1	1	NA
110	2	"GNG"	225	"no-go to win"	0	1	1	1	NA
110	2	"GNG"	226	"no-go to win"	0	1	1	1	NA
110	2	"GNG"	227	"no-go to avoid losing"	0	1	0	1	NA
110	2	"GNG"	228	"go to avoid losing"	1	1	0	1	NA
110	2	"GNG"	229	"no-go to avoid losing"	0	0	-1	1	NA
110	2	"GNG"	230	"go to win"	1	1	1	1	NA
110	2	"GNG"	231	"no-go to avoid losing"	0	0	-1	1	NA
110	2	"GNG"	232	"no-go to win"	0	1	1	1	NA
110	2	"GNG"	233	"go to win"	0	1	0	0	NA
110	2	"GNG"	234	"go to win"	1	0	0	1	NA
110	2	"GNG"	235	"no-go to win"	0	1	1	1	NA
110	2	"GNG"	236	"no-go to win"	0	0	0	1	NA
110	2	"GNG"	237	"no-go to avoid losing"	0	1	0	1	NA
110	2	"GNG"	238	"no-go to avoid losing"	0	1	0	1	NA
110	2	"GNG"	239	"go to win"	1	1	1	1	NA
110	2	"GNG"	240	"go to win"	1	1	1	1	NA
111	1	"GNG"	1	"go to avoid losing"	1	1	0	1	NA
111	1	"GNG"	2	"go to win"	1	0	0	1	NA
111	1	"GNG"	3	"go to win"	0	1	0	0	NA
111	1	"GNG"	4	"go to win"	1	1	1	1	NA
111	1	"GNG"	5	"no-go to avoid losing"	1	1	-1	0	NA
111	1	"GNG"	6	"no-go to avoid losing"	0	1	0	1	NA
111	1	"GNG"	7	"no-go to win"	1	1	0	0	NA
111	1	"GNG"	8	"no-go to win"	0	1	1	1	NA
111	1	"GNG"	9	"go to win"	1	1	1	1	NA
111	1	"GNG"	10	"no-go to avoid losing"	0	1	0	1	NA
111	1	"GNG"	11	"no-go to avoid losing"	0	1	0	1	NA
111	1	"GNG"	12	"go to win"	1	1	1	1	NA
111	1	"GNG"	13	"no-go to avoid losing"	0	1	0	1	NA
111	1	"GNG"	14	"go to avoid losing"	0	1	-1	0	NA
111	1	"GNG"	15	"no-go to avoid losing"	1	0	0	0	NA
111	1	"GNG"	16	"no-go to win"	1	1	0	0	NA
111	1	"GNG"	17	"go to avoid losing"	1	1	0	1	NA
111	1	"GNG"	18	"no-go to avoid losing"	1	0	0	0	NA
111	1	"GNG"	19	"no-go to win"	1	1	0	0	NA
111	1	"GNG"	20	"no-go to avoid losing"	0	1	0	1	NA
111	1	"GNG"	21	"no-go to win"	1	1	0	0	NA
111	1	"GNG"	22	"go to win"	1	1	1	1	NA
111	1	"GNG"	23	"go to avoid losing"	1	1	0	1	NA
111	1	"GNG"	24	"no-go to avoid losing"	1	1	-1	0	NA
111	1	"GNG"	25	"go to win"	0	0	1	0	NA
111	1	"GNG"	26	"no-go to avoid losing"	1	0	0	0	NA
111	1	"GNG"	27	"no-go to win"	1	1	0	0	NA
111	1	"GNG"	28	"no-go to win"	1	0	1	0	NA
111	1	"GNG"	29	"no-go to avoid losing"	0	1	0	1	NA
111	1	"GNG"	30	"go to win"	1	1	1	1	NA
111	1	"GNG"	31	"go to avoid losing"	0	1	-1	0	NA
111	1	"GNG"	32	"go to win"	1	0	0	1	NA
111	1	"GNG"	33	"go to avoid losing"	1	1	0	1	NA
111	1	"GNG"	34	"go to win"	1	1	1	1	NA
111	1	"GNG"	35	"go to win"	1	1	1	1	NA
111	1	"GNG"	36	"no-go to avoid losing"	0	1	0	1	NA
111	1	"GNG"	37	"no-go to win"	1	1	0	0	NA
111	1	"GNG"	38	"no-go to avoid losing"	0	0	-1	1	NA
111	1	"GNG"	39	"go to avoid losing"	1	1	0	1	NA
111	1	"GNG"	40	"go to avoid losing"	1	0	-1	1	NA
111	1	"GNG"	41	"go to avoid losing"	1	1	0	1	NA
111	1	"GNG"	42	"no-go to win"	1	0	1	0	NA
111	1	"GNG"	43	"no-go to avoid losing"	1	1	-1	0	NA
111	1	"GNG"	44	"go to avoid losing"	1	1	0	1	NA
111	1	"GNG"	45	"no-go to win"	0	1	1	1	NA
111	1	"GNG"	46	"no-go to win"	0	0	0	1	NA
111	1	"GNG"	47	"no-go to avoid losing"	0	1	0	1	NA
111	1	"GNG"	48	"go to win"	1	1	1	1	NA
111	1	"GNG"	49	"no-go to avoid losing"	0	1	0	1	NA
111	1	"GNG"	50	"go to avoid losing"	1	1	0	1	NA
111	1	"GNG"	51	"no-go to avoid losing"	1	1	-1	0	NA
111	1	"GNG"	52	"go to avoid losing"	1	1	0	1	NA
111	1	"GNG"	53	"go to win"	1	0	0	1	NA
111	1	"GNG"	54	"no-go to avoid losing"	0	0	-1	1	NA
111	1	"GNG"	55	"no-go to win"	0	0	0	1	NA
111	1	"GNG"	56	"no-go to win"	1	1	0	0	NA
111	1	"GNG"	57	"go to avoid losing"	1	1	0	1	NA
111	1	"GNG"	58	"go to win"	1	1	1	1	NA
111	1	"GNG"	59	"no-go to avoid losing"	0	1	0	1	NA
111	1	"GNG"	60	"go to avoid losing"	1	1	0	1	NA
111	1	"GNG"	61	"no-go to win"	0	1	1	1	NA
111	1	"GNG"	62	"go to avoid losing"	0	1	-1	0	NA
111	1	"GNG"	63	"go to win"	1	1	1	1	NA
111	1	"GNG"	64	"go to win"	1	0	0	1	NA
111	1	"GNG"	65	"no-go to avoid losing"	1	1	-1	0	NA
111	1	"GNG"	66	"go to avoid losing"	1	0	-1	1	NA
111	1	"GNG"	67	"go to win"	1	1	1	1	NA
111	1	"GNG"	68	"no-go to win"	0	0	0	1	NA
111	1	"GNG"	69	"no-go to avoid losing"	1	1	-1	0	NA
111	1	"GNG"	70	"go to avoid losing"	1	1	0	1	NA
111	1	"GNG"	71	"no-go to win"	0	1	1	1	NA
111	1	"GNG"	72	"go to win"	1	1	1	1	NA
111	1	"GNG"	73	"no-go to win"	1	1	0	0	NA
111	1	"GNG"	74	"go to win"	1	0	0	1	NA
111	1	"GNG"	75	"no-go to avoid losing"	0	1	0	1	NA
111	1	"GNG"	76	"go to win"	1	1	1	1	NA
111	1	"GNG"	77	"go to avoid losing"	1	1	0	1	NA
111	1	"GNG"	78	"no-go to win"	1	1	0	0	NA
111	1	"GNG"	79	"no-go to win"	0	1	1	1	NA
111	1	"GNG"	80	"no-go to avoid losing"	0	1	0	1	NA
111	1	"GNG"	81	"go to avoid losing"	1	1	0	1	NA
111	1	"GNG"	82	"no-go to avoid losing"	0	0	-1	1	NA
111	1	"GNG"	83	"no-go to win"	0	1	1	1	NA
111	1	"GNG"	84	"no-go to win"	0	1	1	1	NA
111	1	"GNG"	85	"go to win"	1	1	1	1	NA
111	1	"GNG"	86	"go to avoid losing"	0	0	0	0	NA
111	1	"GNG"	87	"no-go to win"	0	0	0	1	NA
111	1	"GNG"	88	"no-go to win"	0	1	1	1	NA
111	1	"GNG"	89	"go to avoid losing"	1	1	0	1	NA
111	1	"GNG"	90	"go to win"	1	1	1	1	NA
111	1	"GNG"	91	"no-go to win"	0	1	1	1	NA
111	1	"GNG"	92	"no-go to avoid losing"	0	0	-1	1	NA
111	1	"GNG"	93	"no-go to win"	0	1	1	1	NA
111	1	"GNG"	94	"no-go to avoid losing"	1	1	-1	0	NA
111	1	"GNG"	95	"go to win"	1	1	1	1	NA
111	1	"GNG"	96	"no-go to win"	0	1	1	1	NA
111	1	"GNG"	97	"no-go to win"	0	1	1	1	NA
111	1	"GNG"	98	"go to avoid losing"	1	1	0	1	NA
111	1	"GNG"	99	"go to avoid losing"	1	1	0	1	NA
111	1	"GNG"	100	"go to avoid losing"	0	1	-1	0	NA
111	1	"GNG"	101	"no-go to avoid losing"	0	1	0	1	NA
111	1	"GNG"	102	"go to avoid losing"	1	1	0	1	NA
111	1	"GNG"	103	"go to avoid losing"	1	1	0	1	NA
111	1	"GNG"	104	"go to win"	1	0	0	1	NA
111	1	"GNG"	105	"go to avoid losing"	1	1	0	1	NA
111	1	"GNG"	106	"go to win"	1	1	1	1	NA
111	1	"GNG"	107	"no-go to avoid losing"	0	1	0	1	NA
111	1	"GNG"	108	"no-go to avoid losing"	0	0	-1	1	NA
111	1	"GNG"	109	"go to win"	1	1	1	1	NA
111	1	"GNG"	110	"no-go to avoid losing"	0	1	0	1	NA
111	1	"GNG"	111	"go to win"	1	1	1	1	NA
111	1	"GNG"	112	"go to avoid losing"	1	1	0	1	NA
111	1	"GNG"	113	"go to avoid losing"	1	1	0	1	NA
111	1	"GNG"	114	"go to win"	1	1	1	1	NA
111	1	"GNG"	115	"no-go to win"	0	1	1	1	NA
111	1	"GNG"	116	"no-go to win"	0	1	1	1	NA
111	1	"GNG"	117	"go to win"	1	1	1	1	NA
111	1	"GNG"	118	"go to avoid losing"	1	1	0	1	NA
111	1	"GNG"	119	"go to win"	1	1	1	1	NA
111	1	"GNG"	120	"no-go to win"	0	1	1	1	NA
111	2	"WMGNG"	121	"no-go to avoid losing"	0	1	0	1	0
111	2	"WMGNG"	122	"go to avoid losing"	1	1	0	1	1
111	2	"WMGNG"	123	"no-go to avoid losing"	1	1	-1	0	0
111	2	"WMGNG"	124	"no-go to avoid losing"	1	1	-1	0	0
111	2	"WMGNG"	125	"go to avoid losing"	1	1	-1	1	0
111	2	"WMGNG"	126	"go to avoid losing"	0	0	0	0	1
111	2	"WMGNG"	127	"go to win"	1	1	1	1	1
111	2	"WMGNG"	128	"no-go to win"	1	0	1	0	1
111	2	"WMGNG"	129	"no-go to win"	1	1	1	0	0
111	2	"WMGNG"	130	"no-go to avoid losing"	1	1	-1	0	0
111	2	"WMGNG"	131	"no-go to win"	0	1	1	1	1
111	2	"WMGNG"	132	"no-go to win"	1	0	1	0	1
111	2	"WMGNG"	133	"no-go to avoid losing"	0	1	0	1	0
111	2	"WMGNG"	134	"no-go to win"	1	1	0	0	0
111	2	"WMGNG"	135	"go to avoid losing"	1	1	0	1	1
111	2	"WMGNG"	136	"go to avoid losing"	1	1	0	1	0
111	2	"WMGNG"	137	"no-go to avoid losing"	0	0	-1	1	0
111	2	"WMGNG"	138	"go to win"	1	1	1	1	1
111	2	"WMGNG"	139	"go to avoid losing"	1	0	-1	1	1
111	2	"WMGNG"	140	"go to win"	1	1	1	1	1
111	2	"WMGNG"	141	"go to win"	1	1	1	1	0
111	2	"WMGNG"	142	"go to avoid losing"	0	0	0	0	0
111	2	"WMGNG"	143	"go to win"	1	1	1	1	1
111	2	"WMGNG"	144	"no-go to win"	1	1	0	0	1
111	2	"WMGNG"	145	"go to win"	1	1	1	1	0
111	2	"WMGNG"	146	"no-go to avoid losing"	0	0	-1	1	1
111	2	"WMGNG"	147	"no-go to win"	0	1	1	1	1
111	2	"WMGNG"	148	"go to avoid losing"	0	1	-1	0	1
111	2	"WMGNG"	149	"no-go to win"	1	1	0	0	0
111	2	"WMGNG"	150	"no-go to avoid losing"	0	1	0	1	1
111	2	"WMGNG"	151	"go to win"	1	1	1	1	1
111	2	"WMGNG"	152	"no-go to win"	1	1	0	0	0
111	2	"WMGNG"	153	"go to win"	1	1	1	1	0
111	2	"WMGNG"	154	"go to avoid losing"	1	0	-1	1	0
111	2	"WMGNG"	155	"go to avoid losing"	1	1	0	1	1
111	2	"WMGNG"	156	"no-go to avoid losing"	0	1	0	1	1
111	2	"WMGNG"	157	"no-go to win"	0	1	1	1	1
111	2	"WMGNG"	158	"go to win"	1	1	1	1	1
111	2	"WMGNG"	159	"go to win"	1	1	1	1	1
111	2	"WMGNG"	160	"no-go to win"	0	1	1	1	1
111	2	"WMGNG"	161	"no-go to avoid losing"	0	1	0	1	1
111	2	"WMGNG"	162	"go to win"	1	1	1	1	0
111	2	"WMGNG"	163	"go to win"	1	1	1	1	0
111	2	"WMGNG"	164	"go to avoid losing"	0	0	0	0	1
111	2	"WMGNG"	165	"no-go to win"	0	1	1	1	1
111	2	"WMGNG"	166	"no-go to win"	0	1	1	1	1
111	2	"WMGNG"	167	"go to win"	1	0	0	1	1
111	2	"WMGNG"	168	"go to avoid losing"	0	1	-1	0	1
111	2	"WMGNG"	169	"no-go to avoid losing"	1	1	-1	0	1
111	2	"WMGNG"	170	"no-go to win"	0	1	1	1	1
111	2	"WMGNG"	171	"go to win"	1	1	1	1	1
111	2	"WMGNG"	172	"go to win"	1	1	1	1	1
111	2	"WMGNG"	173	"go to avoid losing"	0	1	-1	0	1
111	2	"WMGNG"	174	"go to win"	1	1	1	1	1
111	2	"WMGNG"	175	"no-go to win"	0	1	1	1	1
111	2	"WMGNG"	176	"go to win"	1	1	1	1	1
111	2	"WMGNG"	177	"no-go to win"	0	1	1	1	1
111	2	"WMGNG"	178	"go to avoid losing"	0	1	-1	0	1
111	2	"WMGNG"	179	"no-go to win"	0	1	1	1	1
111	2	"WMGNG"	180	"no-go to win"	0	1	1	1	1
111	2	"WMGNG"	181	"go to win"	0	1	0	0	0
111	2	"WMGNG"	182	"go to win"	1	1	1	1	1
111	2	"WMGNG"	183	"no-go to avoid losing"	0	1	0	1	1
111	2	"WMGNG"	184	"go to win"	1	1	1	1	1
111	2	"WMGNG"	185	"no-go to avoid losing"	0	1	0	1	1
111	2	"WMGNG"	186	"go to avoid losing"	0	1	-1	0	1
111	2	"WMGNG"	187	"go to win"	1	1	1	1	1
111	2	"WMGNG"	188	"go to avoid losing"	0	1	-1	0	1
111	2	"WMGNG"	189	"go to win"	1	1	1	1	0
111	2	"WMGNG"	190	"no-go to win"	0	1	1	1	1
111	2	"WMGNG"	191	"go to avoid losing"	1	1	0	1	1
111	2	"WMGNG"	192	"go to avoid losing"	1	0	-1	1	1
111	2	"WMGNG"	193	"go to avoid losing"	1	1	0	1	0
111	2	"WMGNG"	194	"no-go to win"	0	1	1	1	1
111	2	"WMGNG"	195	"go to avoid losing"	1	0	-1	1	1
111	2	"WMGNG"	196	"go to win"	1	0	0	1	1
111	2	"WMGNG"	197	"no-go to avoid losing"	0	0	-1	1	1
111	2	"WMGNG"	198	"go to win"	1	1	1	1	1
111	2	"WMGNG"	199	"no-go to avoid losing"	0	1	0	1	0
111	2	"WMGNG"	200	"go to avoid losing"	1	1	0	1	1
111	2	"WMGNG"	201	"go to win"	1	1	1	1	1
111	2	"WMGNG"	202	"no-go to avoid losing"	0	1	0	1	1
111	2	"WMGNG"	203	"no-go to win"	0	0	0	1	1
111	2	"WMGNG"	204	"no-go to avoid losing"	0	1	0	1	0
111	2	"WMGNG"	205	"no-go to avoid losing"	0	1	0	1	0
111	2	"WMGNG"	206	"go to avoid losing"	1	1	0	1	1
111	2	"WMGNG"	207	"no-go to avoid losing"	0	1	0	1	0
111	2	"WMGNG"	208	"no-go to avoid losing"	0	1	0	1	0
111	2	"WMGNG"	209	"no-go to win"	0	1	1	1	1
111	2	"WMGNG"	210	"no-go to avoid losing"	0	0	-1	1	0
111	2	"WMGNG"	211	"go to avoid losing"	0	1	-1	0	1
111	2	"WMGNG"	212	"go to avoid losing"	1	1	0	1	1
111	2	"WMGNG"	213	"go to avoid losing"	1	1	0	1	1
111	2	"WMGNG"	214	"no-go to avoid losing"	0	0	-1	1	1
111	2	"WMGNG"	215	"no-go to win"	0	1	1	1	1
111	2	"WMGNG"	216	"no-go to win"	0	1	1	1	0
111	2	"WMGNG"	217	"no-go to avoid losing"	0	1	0	1	1
111	2	"WMGNG"	218	"go to win"	1	1	1	1	1
111	2	"WMGNG"	219	"no-go to avoid losing"	0	1	0	1	0
111	2	"WMGNG"	220	"no-go to win"	0	1	1	1	1
111	2	"WMGNG"	221	"go to avoid losing"	1	1	0	1	1
111	2	"WMGNG"	222	"no-go to win"	0	0	0	1	1
111	2	"WMGNG"	223	"no-go to win"	0	1	1	1	0
111	2	"WMGNG"	224	"no-go to win"	0	0	0	1	1
111	2	"WMGNG"	225	"go to win"	1	1	1	1	1
111	2	"WMGNG"	226	"no-go to avoid losing"	0	1	0	1	1
111	2	"WMGNG"	227	"no-go to avoid losing"	0	0	-1	1	1
111	2	"WMGNG"	228	"no-go to win"	0	1	1	1	1
111	2	"WMGNG"	229	"go to avoid losing"	1	1	0	1	1
111	2	"WMGNG"	230	"go to avoid losing"	1	0	-1	1	1
111	2	"WMGNG"	231	"go to avoid losing"	1	1	0	1	0
111	2	"WMGNG"	232	"no-go to avoid losing"	0	0	-1	1	1
111	2	"WMGNG"	233	"go to win"	1	1	1	1	1
111	2	"WMGNG"	234	"go to win"	1	0	0	1	1
111	2	"WMGNG"	235	"no-go to win"	0	1	1	1	1
111	2	"WMGNG"	236	"no-go to avoid losing"	0	1	0	1	1
111	2	"WMGNG"	237	"no-go to avoid losing"	0	1	0	1	1
111	2	"WMGNG"	238	"no-go to avoid losing"	0	1	0	1	1
111	2	"WMGNG"	239	"go to avoid losing"	0	1	-1	0	1
111	2	"WMGNG"	240	"go to win"	1	0	0	1	1
112	1	"WMGNG"	1	"no-go to win"	0	1	1	1	0
112	1	"WMGNG"	2	"go to win"	1	1	0	1	0
112	1	"WMGNG"	3	"no-go to avoid losing"	1	1	0	0	0
112	1	"WMGNG"	4	"go to win"	1	1	1	1	1
112	1	"WMGNG"	5	"go to win"	1	1	1	1	1
112	1	"WMGNG"	6	"go to avoid losing"	1	1	0	1	0
112	1	"WMGNG"	7	"go to avoid losing"	1	1	0	1	1
112	1	"WMGNG"	8	"no-go to win"	1	1	0	0	1
112	1	"WMGNG"	9	"no-go to win"	1	0	1	0	1
112	1	"WMGNG"	10	"go to avoid losing"	1	1	0	1	1
112	1	"WMGNG"	11	"go to win"	1	1	1	1	1
112	1	"WMGNG"	12	"no-go to avoid losing"	0	1	0	1	1
112	1	"WMGNG"	13	"go to win"	1	1	1	1	1
112	1	"WMGNG"	14	"no-go to avoid losing"	0	1	0	1	1
112	1	"WMGNG"	15	"go to avoid losing"	1	1	0	1	1
112	1	"WMGNG"	16	"go to avoid losing"	1	0	-1	1	0
112	1	"WMGNG"	17	"go to avoid losing"	1	1	0	1	0
112	1	"WMGNG"	18	"no-go to avoid losing"	0	1	0	1	1
112	1	"WMGNG"	19	"no-go to win"	1	0	1	0	1
112	1	"WMGNG"	20	"go to win"	1	1	1	1	1
112	1	"WMGNG"	21	"no-go to avoid losing"	0	1	0	1	1
112	1	"WMGNG"	22	"go to win"	1	1	1	1	0
112	1	"WMGNG"	23	"go to avoid losing"	1	1	0	1	1
112	1	"WMGNG"	24	"go to win"	1	1	1	1	0
112	1	"WMGNG"	25	"go to avoid losing"	1	1	0	1	0
112	1	"WMGNG"	26	"go to avoid losing"	1	1	0	1	1
112	1	"WMGNG"	27	"go to win"	1	1	1	1	0
112	1	"WMGNG"	28	"go to avoid losing"	1	1	0	1	1
112	1	"WMGNG"	29	"no-go to avoid losing"	0	1	0	1	1
112	1	"WMGNG"	30	"go to avoid losing"	1	1	0	1	0
112	1	"WMGNG"	31	"no-go to win"	1	1	0	0	0
112	1	"WMGNG"	32	"no-go to win"	1	1	0	0	0
112	1	"WMGNG"	33	"no-go to avoid losing"	1	1	-1	0	1
112	1	"WMGNG"	34	"no-go to avoid losing"	0	1	0	1	1
112	1	"WMGNG"	35	"go to avoid losing"	1	1	0	1	1
112	1	"WMGNG"	36	"go to win"	1	0	0	1	1
112	1	"WMGNG"	37	"no-go to avoid losing"	0	1	0	1	1
112	1	"WMGNG"	38	"no-go to win"	1	1	0	0	1
112	1	"WMGNG"	39	"go to avoid losing"	0	1	-1	0	1
112	1	"WMGNG"	40	"go to avoid losing"	1	1	0	1	1
112	1	"WMGNG"	41	"no-go to avoid losing"	0	1	0	1	1
112	1	"WMGNG"	42	"go to avoid losing"	1	1	0	1	1
112	1	"WMGNG"	43	"no-go to avoid losing"	0	1	0	1	1
112	1	"WMGNG"	44	"no-go to avoid losing"	0	1	0	1	1
112	1	"WMGNG"	45	"go to avoid losing"	0	1	-1	0	1
112	1	"WMGNG"	46	"go to avoid losing"	0	1	-1	0	0
112	1	"WMGNG"	47	"no-go to win"	1	0	1	0	1
112	1	"WMGNG"	48	"go to avoid losing"	0	1	-1	0	1
112	1	"WMGNG"	49	"no-go to avoid losing"	0	1	0	1	1
112	1	"WMGNG"	50	"go to win"	1	1	1	1	1
112	1	"WMGNG"	51	"no-go to win"	1	0	1	0	1
112	1	"WMGNG"	52	"go to avoid losing"	1	1	0	1	1
112	1	"WMGNG"	53	"no-go to win"	1	1	0	0	1
112	1	"WMGNG"	54	"no-go to win"	1	1	0	0	1
112	1	"WMGNG"	55	"no-go to win"	1	0	1	0	1
112	1	"WMGNG"	56	"no-go to win"	1	1	0	0	1
112	1	"WMGNG"	57	"no-go to win"	1	1	0	0	1
112	1	"WMGNG"	58	"go to avoid losing"	1	0	-1	1	1
112	1	"WMGNG"	59	"go to avoid losing"	1	0	-1	1	1
112	1	"WMGNG"	60	"no-go to win"	0	0	0	1	1
112	1	"WMGNG"	61	"go to avoid losing"	0	1	-1	0	0
112	1	"WMGNG"	62	"no-go to win"	1	1	1	0	0
112	1	"WMGNG"	63	"no-go to avoid losing"	0	1	0	1	1
112	1	"WMGNG"	64	"no-go to win"	1	1	0	0	1
112	1	"WMGNG"	65	"no-go to avoid losing"	0	0	-1	1	1
112	1	"WMGNG"	66	"no-go to avoid losing"	0	1	0	1	1
112	1	"WMGNG"	67	"go to win"	1	1	1	1	1
112	1	"WMGNG"	68	"no-go to avoid losing"	0	1	0	1	1
112	1	"WMGNG"	69	"go to win"	1	1	1	1	1
112	1	"WMGNG"	70	"go to win"	0	1	0	0	0
112	1	"WMGNG"	71	"no-go to avoid losing"	0	1	0	1	1
112	1	"WMGNG"	72	"no-go to avoid losing"	0	0	-1	1	1
112	1	"WMGNG"	73	"no-go to win"	1	1	0	0	1
112	1	"WMGNG"	74	"go to avoid losing"	1	1	0	1	1
112	1	"WMGNG"	75	"no-go to avoid losing"	0	1	0	1	0
112	1	"WMGNG"	76	"go to win"	1	0	0	1	1
112	1	"WMGNG"	77	"go to win"	1	1	1	1	1
112	1	"WMGNG"	78	"go to avoid losing"	1	1	0	1	1
112	1	"WMGNG"	79	"no-go to win"	1	1	0	0	1
112	1	"WMGNG"	80	"go to win"	1	0	0	1	1
112	1	"WMGNG"	81	"go to win"	1	1	1	1	1
112	1	"WMGNG"	82	"go to win"	1	0	0	1	1
112	1	"WMGNG"	83	"go to avoid losing"	1	1	0	1	1
112	1	"WMGNG"	84	"no-go to avoid losing"	0	0	-1	1	1
112	1	"WMGNG"	85	"go to win"	1	1	1	1	1
112	1	"WMGNG"	86	"go to win"	1	1	1	1	1
112	1	"WMGNG"	87	"no-go to avoid losing"	1	1	-1	0	1
112	1	"WMGNG"	88	"no-go to avoid losing"	0	0	-1	1	1
112	1	"WMGNG"	89	"go to avoid losing"	1	0	-1	1	1
112	1	"WMGNG"	90	"no-go to avoid losing"	0	0	-1	1	1
112	1	"WMGNG"	91	"go to win"	1	1	1	1	1
112	1	"WMGNG"	92	"go to win"	1	1	1	1	1
112	1	"WMGNG"	93	"go to avoid losing"	1	1	0	1	1
112	1	"WMGNG"	94	"no-go to avoid losing"	1	0	0	0	1
112	1	"WMGNG"	95	"no-go to avoid losing"	1	1	-1	0	1
112	1	"WMGNG"	96	"no-go to avoid losing"	0	1	0	1	0
112	1	"WMGNG"	97	"no-go to win"	1	1	0	0	1
112	1	"WMGNG"	98	"no-go to win"	1	1	0	0	1
112	1	"WMGNG"	99	"no-go to win"	1	1	0	0	1
112	1	"WMGNG"	100	"no-go to avoid losing"	1	1	0	0	0
112	1	"WMGNG"	101	"go to win"	1	0	0	1	1
112	1	"WMGNG"	102	"no-go to win"	1	1	0	0	1
112	1	"WMGNG"	103	"no-go to win"	1	1	0	0	1
112	1	"WMGNG"	104	"go to win"	1	0	0	1	1
112	1	"WMGNG"	105	"no-go to win"	1	1	0	0	1
112	1	"WMGNG"	106	"no-go to win"	1	1	0	0	1
112	1	"WMGNG"	107	"go to win"	1	1	1	1	1
112	1	"WMGNG"	108	"no-go to win"	1	1	0	0	1
112	1	"WMGNG"	109	"no-go to avoid losing"	0	1	0	1	1
112	1	"WMGNG"	110	"go to win"	1	1	1	1	1
112	1	"WMGNG"	111	"go to avoid losing"	0	0	0	0	0
112	1	"WMGNG"	112	"go to win"	1	1	1	1	1
112	1	"WMGNG"	113	"go to avoid losing"	0	1	-1	0	1
112	1	"WMGNG"	114	"go to win"	1	1	1	1	1
112	1	"WMGNG"	115	"no-go to win"	1	1	0	0	1
112	1	"WMGNG"	116	"go to win"	1	1	1	1	1
112	1	"WMGNG"	117	"no-go to win"	1	1	0	0	1
112	1	"WMGNG"	118	"no-go to win"	0	1	1	1	1
112	1	"WMGNG"	119	"no-go to avoid losing"	0	0	-1	1	1
112	1	"WMGNG"	120	"go to avoid losing"	1	1	0	1	1
112	2	"GNG"	121	"go to avoid losing"	1	0	-1	1	NA
112	2	"GNG"	122	"go to win"	1	0	0	1	NA
112	2	"GNG"	123	"no-go to win"	1	1	0	0	NA
112	2	"GNG"	124	"no-go to win"	0	1	1	1	NA
112	2	"GNG"	125	"go to avoid losing"	0	1	-1	0	NA
112	2	"GNG"	126	"go to avoid losing"	0	0	0	0	NA
112	2	"GNG"	127	"go to avoid losing"	0	1	-1	0	NA
112	2	"GNG"	128	"go to avoid losing"	0	1	-1	0	NA
112	2	"GNG"	129	"no-go to avoid losing"	0	0	-1	1	NA
112	2	"GNG"	130	"go to win"	1	0	0	1	NA
112	2	"GNG"	131	"no-go to win"	0	1	1	1	NA
112	2	"GNG"	132	"go to avoid losing"	0	1	-1	0	NA
112	2	"GNG"	133	"no-go to avoid losing"	1	1	-1	0	NA
112	2	"GNG"	134	"go to win"	1	1	1	1	NA
112	2	"GNG"	135	"no-go to win"	1	1	0	0	NA
112	2	"GNG"	136	"no-go to avoid losing"	1	1	-1	0	NA
112	2	"GNG"	137	"no-go to avoid losing"	0	1	0	1	NA
112	2	"GNG"	138	"go to avoid losing"	1	1	0	1	NA
112	2	"GNG"	139	"no-go to win"	0	1	1	1	NA
112	2	"GNG"	140	"no-go to win"	0	1	1	1	NA
112	2	"GNG"	141	"go to win"	1	1	1	1	NA
112	2	"GNG"	142	"no-go to avoid losing"	0	0	-1	1	NA
112	2	"GNG"	143	"go to avoid losing"	0	1	-1	0	NA
112	2	"GNG"	144	"go to win"	1	1	1	1	NA
112	2	"GNG"	145	"no-go to win"	0	1	1	1	NA
112	2	"GNG"	146	"no-go to win"	0	1	1	1	NA
112	2	"GNG"	147	"no-go to avoid losing"	1	1	-1	0	NA
112	2	"GNG"	148	"go to win"	1	1	1	1	NA
112	2	"GNG"	149	"no-go to avoid losing"	0	1	0	1	NA
112	2	"GNG"	150	"no-go to avoid losing"	0	1	0	1	NA
112	2	"GNG"	151	"go to avoid losing"	1	0	-1	1	NA
